product_id,time_id,customer_id,promotion_id,store_id,store_sales,store_cost,unit_sales
213,656,9200,0,16,1.68,0.672,3
390,656,9200,0,16,11.22,5.498,3
273,656,9200,0,16,6.54,2.943,3
623,656,9200,0,16,5.4,2.268,3
1502,656,5592,0,16,11.24,3.934,4
27,656,5592,0,16,7.95,3.021,3
1336,656,5592,0,16,10.17,4.17,3
526,656,5592,0,16,4.5,2.25,2
982,656,5592,0,16,11.52,5.299,4
759,656,5592,0,16,5.67,2.722,3
969,656,2378,0,16,5.28,2.112,3
67,656,2378,0,16,7.44,2.678,4
1302,656,4767,0,16,3.7,1.369,2
626,656,4767,0,16,5.16,1.548,4
682,656,4767,0,16,2.44,1.196,4
100,656,4767,0,16,5.85,2.047,3
703,656,4767,0,16,8.91,3.653,3
866,656,4767,0,16,10.38,3.529,3
1206,656,4767,0,16,10.29,3.396,3
1416,656,4175,0,16,8.34,3.586,3
673,656,4175,0,16,5.48,2.302,2
929,656,4175,0,16,1.59,0.684,3
1306,656,4175,0,16,9.88,3.359,4
590,656,4175,0,16,7.72,3.628,4
1179,656,4175,0,16,7.89,3.629,3
1456,656,4397,0,16,3.66,1.464,2
141,656,4397,0,16,11.79,5.541,3
1383,656,4397,0,16,7.77,3.03,3
773,656,4397,0,16,2.13,0.809,3
920,656,9928,0,16,2.19,0.788,3
577,656,9928,0,16,10.48,4.716,4
1193,656,9928,0,16,2.67,1.095,3
904,656,9928,0,16,6,2.28,4
627,656,9928,0,16,5.1,2.346,3
1043,656,9928,0,16,3.14,1.099,2
1353,656,9928,0,16,6.72,2.083,3
511,656,2378,0,16,2.04,0.959,3
1393,656,2378,0,16,9.25,4.347,5
305,656,2378,0,16,10.17,4.475,3
1280,656,2378,0,16,4.11,1.521,3
1469,656,2378,0,16,6.39,2.237,3
734,656,9040,0,16,2.52,0.958,4
390,656,9040,0,16,11.22,4.264,3
1006,656,9040,0,16,4.28,1.284,2
717,656,9040,0,16,7.84,3.371,2
407,656,4175,0,16,9.63,2.889,3
956,656,4175,0,16,2.4,0.96,2
867,656,4175,0,16,5.64,2.03,3
118,656,2201,0,16,5.92,2.546,4
680,656,2201,0,16,2.94,1.147,2
1283,656,2201,0,16,1.58,0.679,2
301,656,2201,0,16,2.12,0.678,4
130,656,2201,0,16,6.69,2.81,3
1372,656,2201,0,16,7.47,3.212,3
827,656,9728,0,16,2.85,0.998,3
1230,656,9728,0,16,2.31,1.039,3
55,656,4676,0,16,10.5,4.83,3
843,656,4676,0,16,5.88,2.058,2
1180,656,4676,0,16,11.7,3.627,3
997,656,4676,0,16,13.16,4.343,4
5,654,10173,0,16,8.76,4.205,4
168,654,10173,0,16,3.78,1.285,3
411,654,10173,0,16,1.53,0.719,3
95,654,10173,0,16,4.38,1.752,3
1043,654,10173,0,16,4.71,2.119,3
1214,654,1567,0,16,3.96,1.267,3
72,654,1567,0,16,8.22,3.946,3
1526,654,1567,0,16,4.95,2.178,3
1010,654,1567,0,16,10.6,4.982,4
1413,654,1567,0,16,10.14,3.65,3
1201,654,2224,0,16,16.85,6.234,5
86,654,2224,0,16,11.88,4.752,4
315,654,2224,0,16,2.88,1.411,3
358,654,2224,0,16,15,6.75,4
514,654,9200,0,16,5.43,2.661,3
498,654,10238,0,16,7.65,2.524,3
1367,654,10238,0,16,7.14,3.213,2
731,654,10238,0,16,7.62,3.353,2
668,654,10238,0,16,11.79,5.188,3
125,654,10238,0,16,9.28,3.805,4
1340,654,10238,0,16,10.28,3.392,4
271,654,9040,0,16,7.11,3.057,3
454,654,1297,0,16,3.72,1.748,4
1164,654,1297,0,16,6.84,2.462,4
1320,654,9728,0,16,7.98,3.591,3
1270,654,9728,0,16,10.76,3.658,4
1420,654,9728,0,16,3.46,1.695,2
970,654,9728,0,16,9.33,4.199,3
760,654,9728,0,16,5.61,2.693,3
977,654,9728,0,16,2.28,0.844,3
787,654,5742,0,16,4.47,1.43,3
1407,654,5742,0,16,1.89,0.775,3
984,654,5742,0,16,3.24,1.004,4
1107,654,5742,0,16,8.1,3.807,3
325,654,5742,0,16,4.53,2.265,3
1527,654,5742,0,16,13.84,5.398,4
352,654,511,0,16,2.01,0.603,3
302,654,511,0,16,13.8,4.554,4
152,654,2201,0,16,5.78,1.965,2
901,654,2201,0,16,5.98,2.392,2
1454,654,2201,0,16,6.78,2.17,2
1225,654,8452,0,16,6.88,2.202,4
1188,654,8452,0,16,5.37,1.826,3
472,654,8452,0,16,3.28,1.214,4
921,654,8427,0,16,4.05,1.337,3
1271,654,8427,0,16,10.5,4.725,3
222,654,8427,0,16,11.85,4.503,3
665,654,8427,0,16,6.28,2.7,4
1308,654,8427,0,16,5.16,2.528,2
798,654,2224,0,16,10.84,3.794,4
909,654,2224,0,16,6.2,2.542,4
923,654,9815,0,16,2.88,1.296,2
1339,654,9815,0,16,3.93,1.218,3
1235,654,9815,0,16,2.76,1.352,2
719,654,9815,0,16,9.8,4.704,4
1129,654,5766,0,16,7.29,2.479,3
1484,654,5174,0,16,2.64,0.924,4
1528,654,5174,0,16,7.32,3.221,3
253,654,5174,0,16,3.56,1.424,4
962,654,5174,0,16,5.61,2.356,3
806,654,5174,0,16,10.4,4.68,4
130,654,5174,0,16,6.69,2.275,3
952,654,1850,0,16,11.64,3.725,4
9,654,1850,0,16,7.26,2.977,3
1278,654,1850,0,16,8.46,3.13,3
1002,654,1850,0,16,5.52,1.877,2
1418,654,1850,0,16,4.83,2.029,3
170,654,1850,0,16,12.8,3.968,4
1298,654,4021,0,16,5.36,2.305,4
1341,654,4021,0,16,6.9,2.139,2
66,654,4021,0,16,13.76,5.642,4
775,654,4021,0,16,2.85,1.083,3
305,654,9897,0,16,13.56,4.339,4
788,654,9897,0,16,1.65,0.792,3
898,654,9897,0,16,6.96,3.48,4
981,654,9897,0,16,3.81,1.257,3
526,654,6348,0,16,6.75,2.632,3
954,654,6348,0,16,6.96,2.854,4
463,654,9631,0,16,5,1.75,4
1118,654,9631,0,16,11.72,3.75,4
296,654,9631,0,16,1.5,0.6,3
473,654,9631,0,16,2.19,1.073,3
357,654,9631,0,16,7.2,3.24,4
706,654,9631,0,16,13.84,5.813,4
1488,654,5592,0,16,9.36,3.276,4
13,654,5592,0,16,7.95,2.941,3
1322,654,5592,0,16,9.6,3.84,3
513,654,5592,0,16,1.16,0.58,2
968,654,5592,0,16,5.12,2.355,4
746,654,5592,0,16,15.92,7.642,4
1053,654,2587,0,16,3.7,1.517,2
150,654,2587,0,16,10.35,3.829,3
1386,654,5295,0,16,3.28,1.214,2
710,654,5295,0,16,4.76,2.38,4
766,654,5295,0,16,2.48,1.215,4
183,654,5295,0,16,7.23,2.53,3
787,654,5295,0,16,7.45,3.055,5
949,654,5295,0,16,7.53,2.56,3
1192,654,5295,0,16,2.94,0.97,3
271,661,6307,1233,16,9.48,3.602,4
527,661,6307,1233,16,7.14,2.713,3
904,661,6307,1233,16,4.5,1.755,3
188,661,6307,1233,16,10.32,3.096,4
777,661,6307,1233,16,11.16,4.799,3
911,661,1491,1233,16,3.94,1.773,2
468,661,9318,1233,16,3.48,1.462,2
325,661,9318,1233,16,3.02,1.027,2
341,661,9318,1233,16,8.31,2.742,3
292,661,9318,1233,16,5.43,1.738,3
441,661,9318,1233,16,1.14,0.433,2
425,661,6113,1233,16,5.12,2.048,4
42,661,6113,1233,16,8.46,3.046,3
46,661,6113,1233,16,6.88,2.202,2
654,661,511,1233,16,4.34,1.779,2
165,661,511,1233,16,5.25,2.1,3
488,661,511,1233,16,7.77,3.497,3
664,661,511,1233,16,3.48,1.114,2
548,661,511,1233,16,8.7,3.915,3
897,661,511,1233,16,1.62,0.713,3
1407,661,511,1233,16,1.26,0.617,2
937,661,4397,1233,16,10.83,4.115,3
454,661,2201,1233,16,1.86,0.893,2
931,661,6153,1233,16,5.7,2.622,3
1307,661,6153,1233,16,3.96,1.267,3
465,661,192,1233,16,11.8,5.782,4
1147,661,192,1233,16,4.26,1.917,3
341,661,192,1233,16,5.54,2.327,2
978,661,9263,1233,16,4.8,1.872,3
1554,661,9263,1233,16,7.62,2.667,3
1311,661,1491,1233,16,9.66,3.574,3
142,661,1491,1233,16,6.96,2.993,3
119,661,1491,1233,16,6.84,2.462,3
1354,661,4021,1233,16,7.4,2.96,5
425,661,4021,1233,16,2.56,0.922,2
828,661,4021,1233,16,3.87,1.471,3
445,661,4021,1233,16,10.38,4.256,3
36,661,4021,1233,16,7.2,2.16,4
143,661,4021,1233,16,12.3,3.69,5
1331,661,4021,1233,16,5.48,2.356,2
56,661,4021,1233,16,3.55,1.704,5
765,661,4021,1233,16,7.68,2.611,4
609,661,4021,1233,16,10.36,4.869,4
326,661,9318,1233,16,7.41,3.409,3
782,661,9318,1233,16,9.36,4.493,4
559,661,9318,1233,16,11.34,3.629,3
83,661,9318,1233,16,11.64,5.471,3
1098,661,9318,1233,16,4.17,1.793,3
176,661,9263,1233,16,6.81,3.405,3
1231,661,9263,1233,16,7.42,3.413,2
355,661,9263,1233,16,1.62,0.81,2
1424,661,9263,1233,16,11.73,4.575,3
189,661,9263,1233,16,13.8,6.762,4
366,661,9263,1233,16,9.44,2.832,4
1299,661,3021,1233,16,5.52,1.766,2
223,661,3021,1233,16,6.38,3.062,2
1478,661,3021,1233,16,5.32,1.596,2
3,661,3021,1233,16,2.49,0.971,3
1311,661,3021,1233,16,9.66,3.381,3
502,661,3021,1233,16,6.34,1.965,2
352,661,10173,1233,16,2.01,0.643,3
263,661,10173,1233,16,15.2,5.168,4
945,661,10173,1233,16,6.84,2.462,3
456,661,10173,1233,16,8.01,2.884,3
779,661,10173,1233,16,7.24,3.33,4
956,661,10173,1233,16,3.6,1.548,3
698,661,2224,1233,16,6.99,2.167,3
1181,661,2224,1233,16,7.08,3.469,4
1291,661,2224,1233,16,6.9,3.312,3
1374,661,2224,1233,16,11.56,5.549,4
1125,661,2224,1233,16,8.84,3.536,4
1015,661,8511,1233,16,4.38,1.752,2
232,661,8511,1233,16,5.26,1.999,2
1435,661,8511,1233,16,10.88,4.134,4
1358,661,8511,1233,16,8.4,3.696,4
1447,661,2553,1233,16,5.92,2.072,2
492,661,2553,1233,16,3.54,1.664,2
1068,661,2553,1233,16,8.44,3.967,4
898,661,2553,1233,16,3.48,1.114,2
1139,661,5592,1233,16,8.58,2.574,3
662,661,5592,1233,16,6.9,2.484,3
119,661,5592,1233,16,6.84,3.283,3
190,661,5592,1233,16,11.22,4.6,3
806,661,5592,1233,16,5.2,2.08,2
103,661,5592,1233,16,2.85,1.283,3
1178,661,5766,1233,16,11.34,3.629,3
130,661,5766,1233,16,6.69,2.944,3
573,661,5766,1233,16,13.56,5.153,4
1216,661,5766,1233,16,8.44,3.629,4
603,661,1491,1233,16,3.69,1.55,3
1512,661,1491,1233,16,1.62,0.567,3
709,661,1415,1233,16,1.71,0.564,3
780,661,1415,1233,16,11.36,3.635,4
1396,661,1415,1233,16,10.6,3.286,4
693,661,1415,1233,16,5.97,2.567,3
830,661,1415,1233,16,9.8,4.9,4
1246,661,1415,1233,16,6.16,2.957,4
1163,661,1528,1233,16,2.46,0.763,3
1392,661,1528,1233,16,3.32,1.228,4
1435,661,1528,1233,16,10.88,4.678,4
160,661,1528,1233,16,8.52,3.664,4
933,661,7702,1233,16,16.9,7.605,5
983,661,5742,1233,16,2.46,1.033,3
1006,661,378,1233,16,4.28,1.669,2
1422,661,378,1233,16,6.69,2.609,3
174,661,378,1233,16,5.13,2.309,3
1216,661,378,1233,16,8.44,3.123,4
1206,661,378,1233,16,6.86,2.47,2
823,661,378,1233,16,13.72,4.802,4
1380,662,8275,1233,16,14.48,4.489,4
704,662,8275,1233,16,4.89,1.809,3
1174,662,8275,1233,16,4.54,2.27,2
358,662,1528,1233,16,11.25,5.287,3
1480,662,1528,1233,16,4.32,1.858,3
404,662,1528,1233,16,3.75,1.688,3
514,662,1528,1233,16,3.62,1.738,2
598,662,1528,1233,16,4.56,1.687,3
115,662,378,1233,16,1.3,0.546,2
238,662,378,1233,16,5.91,2.837,3
1014,662,378,1233,16,1.77,0.602,3
1547,662,5432,1233,16,4.76,2.332,2
272,662,5432,1233,16,15.64,6.882,4
568,662,5432,1233,16,9.99,3.996,3
412,662,5432,1233,16,2.76,1.187,2
1294,662,5432,1233,16,8.6,2.752,5
206,662,5432,1233,16,6.33,2.659,3
768,662,5432,1233,16,8.28,3.56,3
818,662,9728,1233,16,4.05,1.418,3
1221,662,9728,1233,16,4.47,1.967,3
46,662,4676,1233,16,10.32,4.747,3
834,662,4676,1233,16,5.92,2.072,2
1171,662,4676,1233,16,9.54,2.957,3
988,662,4676,1233,16,14.44,4.91,4
403,662,2378,1233,16,3.1,1.302,2
565,662,2378,1233,16,3.6,1.584,4
808,662,2378,1233,16,2.78,0.917,2
492,662,2378,1233,16,7.08,2.974,4
1441,662,2378,1233,16,5.24,1.991,4
153,662,2378,1233,16,8.16,2.856,3
1014,662,9510,1233,16,1.77,0.602,3
1018,662,9510,1233,16,2.79,1.367,3
300,662,4727,1233,16,11.76,3.646,4
117,662,4727,1233,16,8.25,3.547,3
666,662,4727,1233,16,2.67,1.121,3
163,662,4727,1233,16,7.14,3.427,3
845,662,4727,1233,16,4.26,1.448,3
356,662,4727,1233,16,7.08,2.336,3
679,662,4727,1233,16,4.47,1.43,3
396,662,4021,1233,16,9.72,4.277,3
146,662,4021,1233,16,11.49,4.136,3
294,662,7051,1233,16,2.64,0.818,2
1336,662,7051,1233,16,10.17,4.78,3
1326,662,7051,1233,16,5.13,2.565,3
943,662,7051,1233,16,4.94,1.927,2
947,662,7051,1233,16,2.6,1.274,4
205,662,7051,1233,16,8.13,2.439,3
461,662,7051,1233,16,8.16,2.693,3
1230,662,2553,1233,16,2.31,1.039,3
914,662,2553,1233,16,9.84,4.33,4
304,662,2553,1233,16,3.78,1.89,2
161,662,2553,1233,16,4.56,1.642,3
178,662,2553,1233,16,2.66,0.904,2
787,662,511,1233,16,4.47,1.877,3
271,662,511,1233,16,7.11,2.346,3
261,662,511,1233,16,10.14,3.549,3
674,662,2019,1233,16,12.72,5.597,4
1510,662,8427,1233,16,1.92,0.806,2
48,662,8427,1233,16,5.64,1.692,3
491,662,8427,1233,16,10.53,4.212,3
1134,662,8427,1233,16,5.46,1.911,3
1177,662,8427,1233,16,4.62,1.478,3
734,662,1297,1233,16,2.52,1.109,4
818,662,1297,1233,16,5.4,1.998,4
568,662,1297,1233,16,13.32,4.795,4
155,662,5374,1233,16,11.43,4.686,3
971,662,5374,1233,16,8.55,3.164,3
83,662,5374,1233,16,15.52,6.984,4
132,662,2019,1233,16,5.76,1.786,3
1453,662,2019,1233,16,12.44,3.732,4
1337,662,2019,1233,16,1.14,0.41,2
128,662,2019,1233,16,2.12,0.996,4
638,662,2019,1233,16,12.6,5.04,4
755,662,6307,1233,16,14.9,6.705,5
732,662,6307,1233,16,2.73,0.846,3
249,662,7051,1233,16,3.18,1.558,2
1104,662,7051,1233,16,7.35,2.572,3
1241,662,7051,1233,16,8.94,2.95,3
99,662,7051,1233,16,9.44,3.21,4
1553,662,7051,1233,16,5.58,1.897,3
1037,662,7051,1233,16,1.16,0.534,2
386,662,976,1233,16,6.69,2.542,3
669,662,976,1233,16,5.4,2.322,3
1517,662,4676,1233,16,1.74,0.783,3
542,662,9318,1233,16,4.53,2.22,3
525,662,378,1233,16,8.55,2.907,3
1394,662,378,1233,16,5.06,2.328,2
758,662,378,1233,16,6.38,2.807,2
696,662,378,1233,16,2.16,0.95,3
153,662,378,1233,16,5.44,1.632,2
1368,662,378,1233,16,14.2,4.828,4
299,662,9200,1233,16,5.04,2.218,3
482,662,1310,1233,16,2.19,1.051,3
1191,662,1310,1233,16,6.3,2.331,3
1347,662,9797,1233,16,5.31,2.389,3
1297,662,9797,1233,16,6.64,2.258,4
1447,662,9797,1233,16,5.92,2.96,2
998,662,9797,1233,16,3.75,1.725,3
788,662,9797,1233,16,1.65,0.792,3
1004,662,9797,1233,16,8.61,3.186,3
815,662,5766,1233,16,2.76,0.856,3
1337,662,5766,1233,16,1.71,0.684,3
915,662,5766,1233,16,11.48,3.444,4
1037,662,5766,1233,16,2.32,1.114,4
255,662,5766,1233,16,1.92,0.576,3
1457,662,5766,1233,16,13.36,5.21,4
379,662,769,1233,16,11.55,3.465,3
329,662,769,1233,16,8.7,2.871,5
180,662,2224,1233,16,2.07,0.683,3
928,662,2224,1233,16,3.3,1.287,2
1384,662,2224,1233,16,5.14,1.593,2
1155,662,7862,1233,16,9.4,2.914,5
1118,662,7862,1233,16,8.79,2.901,3
402,662,7862,1233,16,4.52,1.627,4
852,662,7702,1233,16,2.76,0.911,4
1201,662,7702,1233,16,13.48,6.066,4
153,662,7702,1233,16,8.16,3.182,3
596,662,7702,1233,16,2.56,1.126,4
1238,662,7702,1233,16,2.94,1.47,2
826,662,2371,1233,16,5.49,1.921,3
936,662,2371,1233,16,8.34,3.336,3
853,662,9631,1233,16,7.76,3.414,2
1269,662,9631,1233,16,15.88,4.764,4
1165,662,9631,1233,16,5.64,2.707,2
649,662,9631,1233,16,10.2,4.896,4
409,694,6307,0,16,11.73,5.279,3
638,694,6307,0,16,12.6,4.41,4
681,694,6307,0,16,4.6,1.38,2
964,694,6307,0,16,5.97,1.91,3
116,694,6307,0,16,7.94,2.779,2
1518,694,6307,0,16,10.56,4.752,3
842,694,6307,0,16,9.6,3.84,3
668,694,3021,0,16,7.86,2.437,2
978,694,3021,0,16,6.4,2.56,4
1494,694,9318,0,16,3.36,1.31,2
473,694,9318,0,16,2.92,1.402,4
835,694,9318,0,16,13.96,6.84,4
479,694,9318,0,16,6.45,1.935,3
808,694,6307,0,16,5.56,2.335,4
226,694,6307,0,16,1.52,0.486,2
1181,694,1850,0,16,5.31,2.071,3
1397,694,1850,0,16,4.29,1.502,3
748,694,1850,0,16,4.4,1.364,2
1551,694,1850,0,16,3.48,1.148,3
1114,694,1850,0,16,10.26,4.309,3
39,694,1850,0,16,9.33,2.986,3
648,694,8511,0,16,10.88,4.787,4
292,694,8511,0,16,3.62,1.629,2
215,694,8511,0,16,2.37,0.735,3
32,694,8511,0,16,8.58,3.689,3
582,694,8511,0,16,15.2,5.472,4
492,694,8511,0,16,3.54,1.451,2
1174,694,8511,0,16,4.54,2.134,2
629,694,1415,0,16,1.65,0.544,3
739,694,1415,0,16,7.14,2.713,3
656,694,7862,0,16,11.55,3.58,3
1072,694,7862,0,16,9.75,3.9,5
1382,694,7862,0,16,2.26,0.814,2
805,694,8275,0,16,8.64,2.678,3
622,694,8275,0,16,3.24,1.199,4
1172,694,8275,0,16,8.31,4.155,3
1421,694,4397,0,16,5.68,1.818,2
17,694,4397,0,16,11.96,5.621,4
992,694,4397,0,16,5.37,2.309,3
736,694,2378,0,16,6.39,2.428,3
1219,694,2378,0,16,9.44,3.115,4
1329,694,2378,0,16,6.6,3.3,4
1412,694,2378,0,16,7.32,2.782,4
543,694,9797,0,16,4.92,2.116,3
1385,694,9797,0,16,9.6,4.416,4
383,694,1528,0,16,5.5,1.87,2
1452,694,1528,0,16,11.56,4.162,4
216,694,1528,0,16,10.8,4.212,3
393,694,1528,0,16,3.36,1.613,3
276,694,1528,0,16,15.44,6.948,4
626,694,1528,0,16,2.58,1.213,2
1505,694,9040,0,16,8.25,3.3,3
30,694,9040,0,16,4.23,1.523,3
280,694,1297,0,16,7.24,2.534,4
590,694,1297,0,16,5.79,1.795,3
74,694,1297,0,16,3.14,1.507,2
64,694,1297,0,16,4.83,1.739,3
1239,694,1297,0,16,9.12,4.195,4
1243,694,1297,0,16,3.54,1.451,3
1306,694,7234,0,16,7.41,3.409,3
630,694,7234,0,16,11.2,4.032,4
573,694,2663,0,16,10.17,4.882,3
124,694,2663,0,16,4.84,2.178,4
1472,694,2663,0,16,6.6,2.046,3
243,694,9928,0,16,8.44,4.136,4
1512,694,9928,0,16,2.16,0.886,4
1235,694,9928,0,16,6.9,2.277,5
93,694,9928,0,16,4.8,1.536,5
403,694,9928,0,16,6.2,2.356,4
1445,694,9928,0,16,2.96,1.302,4
696,694,192,0,16,2.88,1.066,4
979,694,192,0,16,11.34,5.67,3
1275,694,192,0,16,2.34,0.819,2
1119,694,192,0,16,12.68,5.199,4
143,694,8275,0,16,7.38,2.435,3
253,694,8275,0,16,1.78,0.694,2
337,694,8275,0,16,1.5,0.465,2
87,694,8275,0,16,7.12,3.133,4
836,694,8275,0,16,3.54,1.735,3
1292,694,8275,0,16,9.99,3.497,3
694,694,1567,0,16,11.8,3.776,4
1376,694,1567,0,16,6.72,3.024,4
473,694,1567,0,16,2.19,0.964,3
1210,694,1567,0,16,6.8,3.332,4
860,694,7702,0,16,4.68,1.732,2
877,694,7702,0,16,3.16,1.232,2
827,694,7702,0,16,2.85,1.368,3
1280,694,2201,0,16,5.48,2.137,4
1170,694,5432,0,16,7.95,2.385,3
654,694,5432,0,16,4.34,2.083,2
1057,694,5432,0,16,5.72,2.746,4
261,694,5432,0,16,16.9,8.112,5
265,694,5432,0,16,10.83,4.332,3
1080,694,5432,0,16,10.95,3.504,5
65,694,5592,0,16,7.52,3.384,2
121,694,5592,0,16,11.92,5.364,4
1097,694,5592,0,16,8.6,2.666,4
1286,694,5592,0,16,3.6,1.548,4
44,694,6957,0,16,11.72,5.391,4
914,694,6957,0,16,7.38,3.395,3
277,694,6957,0,16,9.64,2.988,4
215,694,6957,0,16,1.58,0.6,2
1254,694,10238,0,16,14.68,5.432,4
58,694,10238,0,16,4.62,1.663,2
1260,694,10238,0,16,2.68,0.965,4
1183,694,10238,0,16,4.62,1.94,3
129,694,1690,0,16,6.2,2.604,4
1196,694,1690,0,16,8.76,3.066,3
215,694,1690,0,16,2.37,0.806,3
458,694,1690,0,16,6,2.4,4
188,694,9928,0,16,12.9,5.934,5
1269,694,9928,0,16,15.88,6.193,4
1140,694,9928,0,16,7.68,2.842,3
797,694,9928,0,16,8.76,3.241,4
1074,694,4175,0,16,6.26,2.379,2
997,694,4175,0,16,9.87,3.356,3
814,694,4175,0,16,5.19,1.609,3
1363,694,4175,0,16,7.98,3.192,3
1273,694,4175,0,16,9.93,4.965,3
398,694,4175,0,16,2.4,1.08,3
1053,694,4175,0,16,5.55,2.331,3
1520,694,5742,0,16,9.24,3.326,4
45,694,5742,0,16,1.59,0.604,3
1354,694,5742,0,16,4.44,1.82,3
545,694,5742,0,16,2.9,0.87,2
1000,694,5742,0,16,10.76,4.95,4
778,694,5742,0,16,8.16,3.917,3
988,694,2448,0,16,7.22,2.888,2
85,694,2448,0,16,4.08,1.469,3
1320,694,4868,0,16,5.32,2.022,2
644,694,4868,0,16,2.61,0.783,3
701,694,4868,0,16,3,1.47,4
118,694,4868,0,16,2.96,1.036,2
818,694,4868,0,16,4.05,1.661,3
981,694,4868,0,16,3.81,1.295,3
1224,694,4868,0,16,4.96,1.637,4
1434,694,4391,0,16,3.72,1.265,4
692,694,4391,0,16,6.2,2.232,4
948,694,4391,0,16,11.84,5.328,4
1324,694,4391,0,16,13.24,5.296,4
608,694,4391,0,16,2.72,1.006,4
1197,694,4391,0,16,12.56,4.898,4
575,694,4391,0,16,11.24,5.395,4
762,694,5542,0,16,14.8,5.476,4
712,694,5542,0,16,11.61,4.644,3
862,694,5542,0,16,8.19,4.095,3
412,694,5542,0,16,4.14,1.904,3
1061,694,5742,0,16,3.32,1.527,2
1371,694,5742,0,16,7.41,2.445,3
855,694,5742,0,16,7.23,3.326,3
224,685,2769,0,16,6.92,3.322,4
773,685,2769,0,16,1.42,0.54,2
683,685,2769,0,16,8.64,3.37,4
795,685,6153,0,16,3.84,1.613,4
212,685,6153,0,16,3.32,1.062,2
1167,685,1720,0,16,7.05,2.75,3
1383,685,1720,0,16,7.77,2.642,3
734,685,1720,0,16,1.26,0.391,2
1537,685,1720,0,16,8.19,2.703,3
1100,685,1720,0,16,2.88,1.21,4
25,685,1720,0,16,6.2,1.984,4
634,685,8452,0,16,10.12,4.554,4
279,685,8452,0,16,14.1,4.935,5
202,685,8452,0,16,7.45,2.309,5
19,685,8452,0,16,15.95,5.423,5
568,685,8452,0,16,13.32,5.861,4
478,685,8452,0,16,8.73,3.405,3
199,685,5432,0,16,3.34,1.303,2
415,685,5432,0,16,11.64,3.841,4
1324,685,5432,0,16,9.93,3.773,3
642,685,7702,0,16,4.98,1.544,3
1058,685,7702,0,16,13.8,5.52,5
1368,685,7702,0,16,7.1,2.556,2
792,685,7862,0,16,8.52,2.556,4
609,685,7862,0,16,10.36,3.833,4
1158,685,7862,0,16,5.28,2.64,4
1408,685,4391,0,16,7.95,2.385,3
1464,685,4391,0,16,14.8,6.956,5
881,685,4391,0,16,7.24,3.113,4
722,685,2371,0,16,8.49,3.141,3
1205,685,2371,0,16,10.4,3.432,4
1315,685,2371,0,16,5.34,2.67,3
1398,685,2371,0,16,9.45,3.591,3
529,685,9728,0,16,6.57,2.825,3
1371,685,9728,0,16,9.88,4.446,4
369,685,1491,0,16,4.6,1.564,2
1438,685,1491,0,16,5.48,1.973,4
203,685,1491,0,16,1.89,0.737,3
379,685,1491,0,16,11.55,5.544,3
263,685,1491,0,16,11.4,5.13,3
612,685,1491,0,16,4.76,2.237,2
1492,685,8511,0,16,4.56,1.824,3
17,685,8511,0,16,8.97,3.139,3
266,685,1297,0,16,6.48,2.268,4
576,685,1297,0,16,2.1,0.651,3
60,685,1297,0,16,7.98,3.83,3
50,685,1297,0,16,11.85,4.266,3
1225,685,1297,0,16,6.88,3.096,4
1229,685,1297,0,16,3.9,1.599,3
1292,685,7072,0,16,6.66,3.064,2
616,685,7072,0,16,3.99,1.875,3
1438,685,9040,0,16,5.48,2.63,4
989,685,9040,0,16,2.52,0.932,3
779,685,9040,0,16,7.24,2.389,4
995,685,9040,0,16,3.45,1.207,3
346,685,9040,0,16,8.48,3.222,4
1149,685,9040,0,16,2.64,1.241,3
905,685,5174,0,16,4.66,2.237,2
1028,685,5174,0,16,6.72,2.89,3
246,685,5174,0,16,9.63,3.756,3
1448,685,5174,0,16,15.76,5.516,4
1371,685,5174,0,16,7.41,3.26,3
1188,685,5174,0,16,5.37,1.772,3
470,685,2378,0,16,11.6,5.452,4
21,685,2378,0,16,6.99,2.447,3
1375,685,1415,0,16,4.26,1.661,2
1152,685,1415,0,16,5.26,1.631,2
676,685,1415,0,16,9.87,4.343,3
133,685,1415,0,16,2.1,1.029,3
204,685,1415,0,16,4.8,1.68,3
680,685,1567,0,16,5.88,1.882,4
1362,685,1567,0,16,5.96,2.682,4
460,685,1567,0,16,4.83,2.125,3
1196,685,1567,0,16,11.68,5.723,4
846,685,7502,0,16,3.42,1.265,2
863,685,7502,0,16,5.96,2.384,2
813,685,7502,0,16,4.35,2.132,3
1266,685,2553,0,16,4.72,1.935,4
723,685,2553,0,16,1.53,0.658,3
1066,685,1690,0,16,8.67,3.641,3
1322,685,1690,0,16,9.6,3.648,3
1360,685,6153,0,16,12.1,3.993,5
856,685,6153,0,16,11.95,5.856,5
1539,685,6153,0,16,10.74,3.329,3
1050,685,6153,0,16,5.12,1.741,4
1166,685,3021,0,16,8.84,3.448,4
1023,685,3021,0,16,4.92,2.017,3
1006,685,5295,0,16,8.56,2.568,4
1089,685,5295,0,16,12.35,3.952,5
937,685,5295,0,16,18.05,7.4,5
128,685,5295,0,16,1.06,0.318,2
997,685,5295,0,16,13.16,6.054,4
361,685,5295,0,16,4.52,1.944,4
571,685,10173,0,16,2.5,1,2
82,685,10173,0,16,8.1,3.159,3
404,685,10173,0,16,3.75,1.65,3
581,685,10173,0,16,5.68,1.761,2
464,685,10173,0,16,10.68,4.699,3
814,685,10173,0,16,5.19,2.232,3
1324,685,10173,0,16,6.62,3.178,2
854,685,4021,0,16,6.4,2.752,4
377,685,4021,0,16,6.3,2.016,3
